timestamp,current_mb,forecast_mb,action,reason
392,7301.24,7161.54,none,Memory usage within normal range (45.6% forecast)
393,7273.0,7147.45,none,Memory usage within normal range (45.5% forecast)
394,7275.42,7345.76,none,Memory usage within normal range (46.8% forecast)
395,7260.32,7419.85,none,Memory usage within normal range (47.2% forecast)
396,7232.49,7434.31,prealloc,Predicted spike of 202 MB (current 7232 -> forecast 7434) exceeds 200 MB delta -- recommend pre-allocation
397,7200.07,7451.56,prealloc,Predicted spike of 251 MB (current 7200 -> forecast 7452) exceeds 200 MB delta -- recommend pre-allocation
398,7206.83,7467.38,prealloc,Predicted spike of 261 MB (current 7207 -> forecast 7467) exceeds 200 MB delta -- recommend pre-allocation
399,7203.14,7464.23,prealloc,Predicted spike of 261 MB (current 7203 -> forecast 7464) exceeds 200 MB delta -- recommend pre-allocation
400,7174.12,7470.85,prealloc,Predicted spike of 297 MB (current 7174 -> forecast 7471) exceeds 200 MB delta -- recommend pre-allocation
401,7155.64,7466.2,prealloc,Predicted spike of 311 MB (current 7156 -> forecast 7466) exceeds 200 MB delta -- recommend pre-allocation
402,7149.11,7474.18,prealloc,Predicted spike of 325 MB (current 7149 -> forecast 7474) exceeds 200 MB delta -- recommend pre-allocation
403,7136.0,7478.4,prealloc,Predicted spike of 342 MB (current 7136 -> forecast 7478) exceeds 200 MB delta -- recommend pre-allocation
404,7440.98,7469.45,none,Memory usage within normal range (47.5% forecast)
405,7425.62,7443.13,none,Memory usage within normal range (47.4% forecast)
406,7443.19,7441.06,none,Memory usage within normal range (47.4% forecast)
407,7446.4,7443.88,none,Memory usage within normal range (47.4% forecast)
408,7470.91,7446.34,none,Memory usage within normal range (47.4% forecast)
409,7463.72,7434.04,none,Memory usage within normal range (47.3% forecast)
410,7473.26,7436.58,none,Memory usage within normal range (47.3% forecast)
411,7458.75,7431.17,none,Memory usage within normal range (47.3% forecast)
412,7476.72,7431.89,none,Memory usage within normal range (47.3% forecast)
413,7481.72,7437.25,none,Memory usage within normal range (47.3% forecast)
414,7476.63,7431.93,none,Memory usage within normal range (47.3% forecast)
415,7444.95,7432.0,none,Memory usage within normal range (47.3% forecast)
416,7441.4,7420.44,none,Memory usage within normal range (47.2% forecast)
417,7446.28,7411.18,none,Memory usage within normal range (47.2% forecast)
418,7452.86,7411.31,none,Memory usage within normal range (47.2% forecast)
419,7434.79,7402.56,none,Memory usage within normal range (47.1% forecast)
420,7433.79,7403.76,none,Memory usage within normal range (47.1% forecast)
421,7428.08,7419.14,none,Memory usage within normal range (47.2% forecast)
422,7431.66,7413.93,none,Memory usage within normal range (47.2% forecast)
423,7443.16,7429.55,none,Memory usage within normal range (47.3% forecast)
424,7434.03,7435.52,none,Memory usage within normal range (47.3% forecast)
425,7434.39,7438.89,none,Memory usage within normal range (47.4% forecast)
426,7411.34,7479.67,none,Memory usage within normal range (47.6% forecast)
427,7404.1,7718.57,prealloc,Predicted spike of 314 MB (current 7404 -> forecast 7719) exceeds 200 MB delta -- recommend pre-allocation
428,7411.05,7770.32,prealloc,Predicted spike of 359 MB (current 7411 -> forecast 7770) exceeds 200 MB delta -- recommend pre-allocation
429,7391.63,7788.16,prealloc,Predicted spike of 397 MB (current 7392 -> forecast 7788) exceeds 200 MB delta -- recommend pre-allocation
430,7389.2,7727.65,prealloc,Predicted spike of 338 MB (current 7389 -> forecast 7728) exceeds 200 MB delta -- recommend pre-allocation
431,7425.44,7710.89,prealloc,Predicted spike of 285 MB (current 7425 -> forecast 7711) exceeds 200 MB delta -- recommend pre-allocation
432,7407.14,7714.72,prealloc,Predicted spike of 308 MB (current 7407 -> forecast 7715) exceeds 200 MB delta -- recommend pre-allocation
433,7436.94,7725.01,prealloc,Predicted spike of 288 MB (current 7437 -> forecast 7725) exceeds 200 MB delta -- recommend pre-allocation
434,7438.2,7726.86,prealloc,Predicted spike of 289 MB (current 7438 -> forecast 7727) exceeds 200 MB delta -- recommend pre-allocation
435,7435.55,7731.76,prealloc,Predicted spike of 296 MB (current 7436 -> forecast 7732) exceeds 200 MB delta -- recommend pre-allocation
436,7458.59,7753.98,prealloc,Predicted spike of 295 MB (current 7459 -> forecast 7754) exceeds 200 MB delta -- recommend pre-allocation
437,7824.54,7880.85,none,Memory usage within normal range (50.2% forecast)
438,7794.42,8163.48,prealloc,Predicted spike of 369 MB (current 7794 -> forecast 8163) exceeds 200 MB delta -- recommend pre-allocation
439,7807.08,8247.89,prealloc,Predicted spike of 441 MB (current 7807 -> forecast 8248) exceeds 200 MB delta -- recommend pre-allocation
440,7694.52,8247.46,prealloc,Predicted spike of 553 MB (current 7695 -> forecast 8247) exceeds 200 MB delta -- recommend pre-allocation
441,7706.74,8234.11,prealloc,Predicted spike of 527 MB (current 7707 -> forecast 8234) exceeds 200 MB delta -- recommend pre-allocation
442,7695.35,8240.2,prealloc,Predicted spike of 545 MB (current 7695 -> forecast 8240) exceeds 200 MB delta -- recommend pre-allocation
443,7706.05,8234.77,prealloc,Predicted spike of 529 MB (current 7706 -> forecast 8235) exceeds 200 MB delta -- recommend pre-allocation
444,7718.68,8238.88,prealloc,Predicted spike of 520 MB (current 7719 -> forecast 8239) exceeds 200 MB delta -- recommend pre-allocation
445,7733.33,8237.28,prealloc,Predicted spike of 504 MB (current 7733 -> forecast 8237) exceeds 200 MB delta -- recommend pre-allocation
446,7761.18,8217.31,prealloc,Predicted spike of 456 MB (current 7761 -> forecast 8217) exceeds 200 MB delta -- recommend pre-allocation
447,7746.42,8237.5,prealloc,Predicted spike of 491 MB (current 7746 -> forecast 8238) exceeds 200 MB delta -- recommend pre-allocation
448,8257.69,8233.82,none,Memory usage within normal range (52.4% forecast)
449,8260.09,8230.32,none,Memory usage within normal range (52.4% forecast)
450,8257.04,8230.04,none,Memory usage within normal range (52.4% forecast)
451,8235.42,8236.83,none,Memory usage within normal range (52.4% forecast)
452,8238.28,8233.36,none,Memory usage within normal range (52.4% forecast)
453,8233.99,8222.26,none,Memory usage within normal range (52.3% forecast)
454,8242.8,8221.23,none,Memory usage within normal range (52.3% forecast)
455,8238.18,8223.61,none,Memory usage within normal range (52.3% forecast)
456,8205.15,8226.25,none,Memory usage within normal range (52.4% forecast)
457,8237.81,8214.52,none,Memory usage within normal range (52.3% forecast)
458,8248.58,8195.41,none,Memory usage within normal range (52.2% forecast)
459,8230.01,8186.85,none,Memory usage within normal range (52.1% forecast)
460,8230.27,8181.46,none,Memory usage within normal range (52.1% forecast)
461,8242.0,8188.36,none,Memory usage within normal range (52.1% forecast)
462,8236.17,8182.47,none,Memory usage within normal range (52.1% forecast)
463,8225.13,8185.13,none,Memory usage within normal range (52.1% forecast)
464,8223.21,8188.49,none,Memory usage within normal range (52.1% forecast)
465,8227.62,8187.97,none,Memory usage within normal range (52.1% forecast)
466,8228.61,8201.32,none,Memory usage within normal range (52.2% forecast)
467,8211.53,8203.22,none,Memory usage within normal range (52.2% forecast)
468,8198.86,8206.77,none,Memory usage within normal range (52.2% forecast)
469,8183.52,8219.92,none,Memory usage within normal range (52.3% forecast)
470,8179.45,8217.38,none,Memory usage within normal range (52.3% forecast)
471,8172.21,8223.71,none,Memory usage within normal range (52.3% forecast)
472,8177.71,8218.16,none,Memory usage within normal range (52.3% forecast)
473,8174.72,8231.56,none,Memory usage within normal range (52.4% forecast)
474,8186.07,8222.44,none,Memory usage within normal range (52.3% forecast)
475,8186.1,8227.2,none,Memory usage within normal range (52.4% forecast)
476,8191.31,8228.77,none,Memory usage within normal range (52.4% forecast)
477,8207.57,8262.34,none,Memory usage within normal range (52.6% forecast)
478,8204.44,8262.41,none,Memory usage within normal range (52.6% forecast)
479,8220.29,8355.57,none,Memory usage within normal range (53.2% forecast)
480,8215.83,8545.92,prealloc,Predicted spike of 330 MB (current 8216 -> forecast 8546) exceeds 200 MB delta -- recommend pre-allocation
481,8242.06,8573.42,prealloc,Predicted spike of 331 MB (current 8242 -> forecast 8573) exceeds 200 MB delta -- recommend pre-allocation
482,8218.05,8583.43,prealloc,Predicted spike of 365 MB (current 8218 -> forecast 8583) exceeds 200 MB delta -- recommend pre-allocation
483,8238.39,8576.02,prealloc,Predicted spike of 338 MB (current 8238 -> forecast 8576) exceeds 200 MB delta -- recommend pre-allocation
484,8220.19,8565.38,prealloc,Predicted spike of 345 MB (current 8220 -> forecast 8565) exceeds 200 MB delta -- recommend pre-allocation
485,8225.46,8547.38,prealloc,Predicted spike of 322 MB (current 8225 -> forecast 8547) exceeds 200 MB delta -- recommend pre-allocation
486,8225.84,8538.36,prealloc,Predicted spike of 313 MB (current 8226 -> forecast 8538) exceeds 200 MB delta -- recommend pre-allocation
487,8230.03,8552.0,prealloc,Predicted spike of 322 MB (current 8230 -> forecast 8552) exceeds 200 MB delta -- recommend pre-allocation
488,8223.14,8537.39,prealloc,Predicted spike of 314 MB (current 8223 -> forecast 8537) exceeds 200 MB delta -- recommend pre-allocation
489,8215.04,8547.21,prealloc,Predicted spike of 332 MB (current 8215 -> forecast 8547) exceeds 200 MB delta -- recommend pre-allocation
490,8608.31,8563.43,none,Memory usage within normal range (54.5% forecast)
491,8587.23,8546.96,none,Memory usage within normal range (54.4% forecast)
492,8595.64,8540.73,none,Memory usage within normal range (54.4% forecast)
493,8579.24,8556.47,none,Memory usage within normal range (54.5% forecast)
494,8568.4,8548.56,none,Memory usage within normal range (54.4% forecast)
495,8537.27,8533.84,none,Memory usage within normal range (54.3% forecast)
496,8534.41,8531.6,none,Memory usage within normal range (54.3% forecast)
497,8553.53,8544.23,none,Memory usage within normal range (54.4% forecast)
498,8537.11,8541.57,none,Memory usage within normal range (54.4% forecast)
499,8549.65,8535.92,none,Memory usage within normal range (54.3% forecast)
500,8562.17,8535.21,none,Memory usage within normal range (54.3% forecast)
501,8541.06,8532.97,none,Memory usage within normal range (54.3% forecast)
502,8540.8,8534.44,none,Memory usage within normal range (54.3% forecast)
503,8565.03,8549.45,none,Memory usage within normal range (54.4% forecast)
504,8547.39,8546.3,none,Memory usage within normal range (54.4% forecast)
505,8534.76,8553.02,none,Memory usage within normal range (54.4% forecast)
506,8523.11,8555.43,none,Memory usage within normal range (54.5% forecast)
507,8545.13,8555.93,none,Memory usage within normal range (54.5% forecast)
508,8540.43,8525.41,none,Memory usage within normal range (54.3% forecast)
509,8535.07,8510.98,none,Memory usage within normal range (54.2% forecast)
510,8534.09,8508.56,none,Memory usage within normal range (54.2% forecast)
511,8525.71,8503.92,none,Memory usage within normal range (54.1% forecast)
512,8534.79,8506.44,none,Memory usage within normal range (54.1% forecast)
513,8549.49,8527.28,none,Memory usage within normal range (54.3% forecast)
514,8547.75,8513.52,none,Memory usage within normal range (54.2% forecast)
515,8562.89,8505.97,none,Memory usage within normal range (54.1% forecast)
516,8560.88,8517.45,none,Memory usage within normal range (54.2% forecast)
517,8571.14,8520.02,none,Memory usage within normal range (54.2% forecast)
518,8531.99,8519.35,none,Memory usage within normal range (54.2% forecast)
519,8502.46,8655.65,none,Memory usage within normal range (55.1% forecast)
520,8503.58,8512.35,none,Memory usage within normal range (54.2% forecast)
521,8490.8,8533.1,none,Memory usage within normal range (54.3% forecast)
522,8501.4,8522.79,none,Memory usage within normal range (54.3% forecast)
523,8540.07,8518.14,none,Memory usage within normal range (54.2% forecast)
524,8521.84,8521.48,none,Memory usage within normal range (54.2% forecast)
525,8506.19,8525.99,none,Memory usage within normal range (54.3% forecast)
526,8501.37,8518.93,none,Memory usage within normal range (54.2% forecast)
527,8481.55,8874.96,prealloc,Predicted spike of 393 MB (current 8482 -> forecast 8875) exceeds 200 MB delta -- recommend pre-allocation
528,8488.21,8888.14,prealloc,Predicted spike of 400 MB (current 8488 -> forecast 8888) exceeds 200 MB delta -- recommend pre-allocation
529,8521.29,9014.57,prealloc,Predicted spike of 493 MB (current 8521 -> forecast 9015) exceeds 200 MB delta -- recommend pre-allocation
530,8507.16,9022.28,prealloc,Predicted spike of 515 MB (current 8507 -> forecast 9022) exceeds 200 MB delta -- recommend pre-allocation
531,8512.49,9024.9,prealloc,Predicted spike of 512 MB (current 8512 -> forecast 9025) exceeds 200 MB delta -- recommend pre-allocation
532,8529.59,9022.4,prealloc,Predicted spike of 493 MB (current 8530 -> forecast 9022) exceeds 200 MB delta -- recommend pre-allocation
533,8505.53,8991.18,prealloc,Predicted spike of 486 MB (current 8506 -> forecast 8991) exceeds 200 MB delta -- recommend pre-allocation
534,8508.53,8978.94,prealloc,Predicted spike of 470 MB (current 8509 -> forecast 8979) exceeds 200 MB delta -- recommend pre-allocation
535,8520.12,8991.36,prealloc,Predicted spike of 471 MB (current 8520 -> forecast 8991) exceeds 200 MB delta -- recommend pre-allocation
536,8514.99,9006.26,prealloc,Predicted spike of 491 MB (current 8515 -> forecast 9006) exceeds 200 MB delta -- recommend pre-allocation
537,8869.52,9018.22,none,Memory usage within normal range (57.4% forecast)
538,8867.75,9015.57,none,Memory usage within normal range (57.4% forecast)
